year month day temp_2 temp_1 average friend week_Fri week_Mon week_Sat week_Sun week_Thurs week_Tues week_Wed 
0.0 -1.5678393027156026 1.4252406142994627 -0.5520070744380371 -0.4732012237586272 -1.0807123621282024 -1.6684801068995867 -0.4096159602595202 -0.40482045237636805 -0.4096159602595202 -0.40482045237636805 2.4702309236843685 -0.41913682214245473 -0.40482045237636805 
0.0 -1.5678393027156026 1.5393910708647591 -0.4672328194051876 -0.5583040795043649 -1.0711995784676327 -0.707170376434262 2.4413111231467406 -0.40482045237636805 -0.4096159602595202 -0.40482045237636805 -0.40482045237636805 -0.41913682214245473 -0.40482045237636805 
0.0 -1.5678393027156026 1.6535415274300556 -0.5520070744380371 -0.8987155024873154 -1.0616867948070632 -0.8353450071629719 -0.4096159602595202 -0.40482045237636805 2.4413111231467406 -0.40482045237636805 -0.40482045237636805 -0.41913682214245473 -0.40482045237636805 
0.0 -1.5678393027156026 1.767691983995352 -0.8911040945694352 -1.2391269254702657 -1.0521740111464934 0.06187740793799787 -0.4096159602595202 -0.40482045237636805 -0.4096159602595202 2.4702309236843685 -0.40482045237636805 -0.41913682214245473 -0.40482045237636805 
0.0 -1.281581129921778 -1.656821712963541 -1.2302011147008332 -1.3242297812160033 -1.0426612274859246 -0.578995745705552 -0.4096159602595202 2.4702309236843685 -0.4096159602595202 -0.40482045237636805 -0.40482045237636805 -0.41913682214245473 -0.40482045237636805 
0.0 -1.281581129921778 -1.5426712563982445 -1.3149753697336828 -1.409332636961741 -1.0426612274859246 -0.25855916888377706 -0.4096159602595202 -0.40482045237636805 -0.4096159602595202 -0.40482045237636805 -0.40482045237636805 2.385855756810896 -0.40482045237636805 
0.0 -1.281581129921778 -1.428520799832948 -1.3997496247665322 -0.983818358233053 -1.033148443825355 -1.283956214713457 -0.4096159602595202 -0.40482045237636805 -0.4096159602595202 -0.40482045237636805 -0.40482045237636805 -0.41913682214245473 2.4702309236843685 
0.0 -1.281581129921778 -1.3143703432676517 -0.9758783496022847 -1.154024069724528 -1.0236356601647854 -1.0276069532560368 -0.4096159602595202 -0.40482045237636805 -0.4096159602595202 -0.40482045237636805 2.4702309236843685 -0.41913682214245473 -0.40482045237636805 
0.0 -1.281581129921778 -1.2002198867023552 -1.1454268596679837 -1.154024069724528 -1.0141228765042158 -0.9635196378916818 2.4413111231467406 -0.40482045237636805 -0.4096159602595202 -0.40482045237636805 -0.40482045237636805 -0.41913682214245473 -0.40482045237636805 
0.0 -1.281581129921778 -1.0860694301370588 -1.1454268596679837 -0.8136126467415777 -1.0141228765042158 -0.25855916888377706 -0.4096159602595202 -0.40482045237636805 2.4413111231467406 -0.40482045237636805 -0.40482045237636805 -0.41913682214245473 -0.40482045237636805 
0.0 -1.281581129921778 -0.9719189735717624 -0.8063298395365857 -1.154024069724528 -1.004610092843646 0.19005203866670783 -0.4096159602595202 -0.40482045237636805 -0.4096159602595202 2.4702309236843685 -0.40482045237636805 -0.41913682214245473 -0.40482045237636805 
0.0 -1.281581129921778 -0.857768517006466 -1.1454268596679837 -0.983818358233053 -0.9950973091830773 -1.6684801068995867 -0.4096159602595202 2.4702309236843685 -0.4096159602595202 -0.40482045237636805 -0.40482045237636805 -0.41913682214245473 -0.40482045237636805 
0.0 -1.281581129921778 -0.7436180604411695 -0.9758783496022847 -0.4732012237586272 -0.9855845255225076 -0.19447185351942206 -0.4096159602595202 -0.40482045237636805 -0.4096159602595202 -0.40482045237636805 -0.40482045237636805 2.385855756810896 -0.40482045237636805 
0.0 -1.281581129921778 -0.6294676038758731 -0.4672328194051876 -0.04768694502993914 -0.9855845255225076 -1.9248293683570066 -0.4096159602595202 -0.40482045237636805 -0.4096159602595202 -0.40482045237636805 -0.40482045237636805 -0.41913682214245473 2.4702309236843685 
0.0 -1.281581129921778 -0.5153171473105767 -0.04336154424094008 -0.5583040795043649 -0.976071741861938 -1.4762181608065217 -0.4096159602595202 -0.40482045237636805 -0.4096159602595202 -0.40482045237636805 2.4702309236843685 -0.41913682214245473 -0.40482045237636805 
0.0 -1.281581129921778 -0.40116669074528016 -0.5520070744380371 -0.6434069352501025 -0.9665589582013684 -1.7325674222639418 2.4413111231467406 -0.40482045237636805 -0.4096159602595202 -0.40482045237636805 -0.40482045237636805 -0.41913682214245473 -0.40482045237636805 
0.0 -1.281581129921778 -0.05871532104939088 -0.6367813294708866 -0.3880983680128896 -0.9380206072196602 -0.450821114976842 -0.4096159602595202 2.4702309236843685 -0.4096159602595202 -0.40482045237636805 -0.40482045237636805 -0.41913682214245473 -0.40482045237636805 
0.0 -1.281581129921778 0.05543513551590555 -0.3824585643723381 -0.6434069352501025 -0.9380206072196602 -0.322646484248132 -0.4096159602595202 -0.40482045237636805 -0.4096159602595202 -0.40482045237636805 -0.40482045237636805 2.385855756810896 -0.40482045237636805 
0.0 -1.281581129921778 0.16958559208120197 -0.6367813294708866 -0.5583040795043649 -0.9285078235590906 -0.8994323225273269 -0.4096159602595202 -0.40482045237636805 -0.4096159602595202 -0.40482045237636805 -0.40482045237636805 -0.41913682214245473 2.4702309236843685 
0.0 -1.281581129921778 0.28373604864649843 -0.5520070744380371 -0.4732012237586272 -0.918995039898521 -1.6684801068995867 -0.4096159602595202 -0.40482045237636805 -0.4096159602595202 -0.40482045237636805 2.4702309236843685 -0.41913682214245473 -0.40482045237636805 
0.0 -1.281581129921778 0.39788650521179486 -0.4672328194051876 -0.8136126467415777 -0.9094822562379514 -1.1557815839847467 2.4413111231467406 -0.40482045237636805 -0.4096159602595202 -0.40482045237636805 -0.40482045237636805 -0.41913682214245473 -0.40482045237636805 
0.0 -1.281581129921778 0.5120369617770912 -0.8063298395365857 -0.983818358233053 -0.8904566889168128 -1.0916942686203919 -0.4096159602595202 -0.40482045237636805 2.4413111231467406 -0.40482045237636805 -0.40482045237636805 -0.41913682214245473 -0.40482045237636805 
0.0 -1.281581129921778 0.6261874183423877 -0.9758783496022847 -0.8136126467415777 -0.8809439052562432 -0.8994323225273269 -0.4096159602595202 -0.40482045237636805 -0.4096159602595202 2.4702309236843685 -0.40482045237636805 -0.41913682214245473 -0.40482045237636805 
0.0 -1.281581129921778 0.7403378749076841 -0.8063298395365857 -0.983818358233053 -0.8714311215956736 -0.0662972227907121 -0.4096159602595202 2.4702309236843685 -0.4096159602595202 -0.40482045237636805 -0.40482045237636805 -0.41913682214245473 -0.40482045237636805 
0.0 -1.281581129921778 0.8544883314729805 -0.9758783496022847 -0.983818358233053 -0.861918337935104 -1.0916942686203919 -0.4096159602595202 -0.40482045237636805 -0.4096159602595202 -0.40482045237636805 -0.40482045237636805 2.385855756810896 -0.40482045237636805 
0.0 -1.281581129921778 0.968638788038277 -0.9758783496022847 -0.21789265652141437 -0.8524055542745351 -0.8994323225273269 -0.4096159602595202 -0.40482045237636805 -0.4096159602595202 -0.40482045237636805 -0.40482045237636805 -0.41913682214245473 2.4702309236843685 
0.0 -1.281581129921778 1.0827892446035734 -0.2129100543066391 -0.302995512267152 -0.8428927706139655 -1.6043927915352316 -0.4096159602595202 -0.40482045237636805 -0.4096159602595202 -0.40482045237636805 2.4702309236843685 -0.41913682214245473 -0.40482045237636805 
0.0 -1.281581129921778 1.1969397011688698 -0.2976843093394886 -0.13278980077567676 -0.8238672032928263 0.3182266693954178 2.4413111231467406 -0.40482045237636805 -0.4096159602595202 -0.40482045237636805 -0.40482045237636805 -0.41913682214245473 -0.40482045237636805 
0.0 -1.281581129921778 1.3110901577341663 -0.1281357992737896 -0.21789265652141437 -0.8143544196322566 0.06187740793799787 -0.4096159602595202 -0.40482045237636805 2.4413111231467406 -0.40482045237636805 -0.40482045237636805 -0.41913682214245473 -0.40482045237636805 
0.0 -1.281581129921778 1.4252406142994627 -0.2129100543066391 -0.4732012237586272 -0.8048416359716877 0.3823139847597728 -0.4096159602595202 -0.40482045237636805 -0.4096159602595202 2.4702309236843685 -0.40482045237636805 -0.41913682214245473 -0.40482045237636805 
0.0 -0.9953229571279534 -1.656821712963541 -0.8063298395365857 -0.7285097909958401 -0.7858160686505485 -0.450821114976842 -0.4096159602595202 -0.40482045237636805 -0.4096159602595202 -0.40482045237636805 -0.40482045237636805 2.385855756810896 -0.40482045237636805 
0.0 -0.9953229571279534 -1.5426712563982445 -0.7215555845037361 -0.3880983680128896 -0.7763032849899789 -1.4762181608065217 -0.4096159602595202 -0.40482045237636805 -0.4096159602595202 -0.40482045237636805 -0.40482045237636805 -0.41913682214245473 2.4702309236843685 
0.0 -0.9953229571279534 -1.428520799832948 -0.3824585643723381 -0.6434069352501025 -0.7572777176688403 0.7027505615815477 -0.4096159602595202 -0.40482045237636805 -0.4096159602595202 -0.40482045237636805 2.4702309236843685 -0.41913682214245473 -0.40482045237636805 
0.0 -0.9953229571279534 -1.3143703432676517 -0.6367813294708866 -0.302995512267152 -0.7477649340082707 -0.9635196378916818 2.4413111231467406 -0.40482045237636805 -0.4096159602595202 -0.40482045237636805 -0.40482045237636805 -0.41913682214245473 -0.40482045237636805 
0.0 -0.9953229571279534 -1.2002198867023552 -0.2976843093394886 -0.4732012237586272 -0.7287393666871315 -0.8994323225273269 -0.4096159602595202 -0.40482045237636805 2.4413111231467406 -0.40482045237636805 -0.40482045237636805 -0.41913682214245473 -0.40482045237636805 
0.0 -0.9953229571279534 -1.0860694301370588 -0.4672328194051876 0.1225187664615361 -0.7192265830265618 -0.707170376434262 -0.4096159602595202 -0.40482045237636805 -0.4096159602595202 2.4702309236843685 -0.40482045237636805 -0.41913682214245473 -0.40482045237636805 
0.0 -0.9953229571279534 -0.9719189735717624 0.12618696582475894 -0.21789265652141437 -0.7002010157054234 0.7027505615815477 -0.4096159602595202 2.4702309236843685 -0.4096159602595202 -0.40482045237636805 -0.40482045237636805 -0.41913682214245473 -0.40482045237636805 
0.0 -0.9953229571279534 -0.857768517006466 -0.2129100543066391 -0.8136126467415777 -0.6906882320448537 0.6386632462171927 -0.4096159602595202 -0.40482045237636805 -0.4096159602595202 -0.40482045237636805 -0.40482045237636805 2.385855756810896 -0.40482045237636805 
0.0 -0.9953229571279534 -0.7436180604411695 -0.8063298395365857 -0.7285097909958401 -0.6716626647237145 -0.19447185351942206 -0.4096159602595202 -0.40482045237636805 -0.4096159602595202 -0.40482045237636805 -0.40482045237636805 -0.41913682214245473 2.4702309236843685 
0.0 -0.9953229571279534 -0.6294676038758731 -0.7215555845037361 -0.6434069352501025 -0.6621498810631455 -0.643083061069907 -0.4096159602595202 -0.40482045237636805 -0.4096159602595202 -0.40482045237636805 2.4702309236843685 -0.41913682214245473 -0.40482045237636805 
0.0 -0.9953229571279534 -0.5153171473105767 -0.6367813294708866 -0.5583040795043649 -0.6431243137420064 -1.5403054761708768 2.4413111231467406 -0.40482045237636805 -0.4096159602595202 -0.40482045237636805 -0.40482045237636805 -0.41913682214245473 -0.40482045237636805 
0.0 -0.9953229571279534 -0.40116669074528016 -0.5520070744380371 -0.6434069352501025 -0.6336115300814368 0.3182266693954178 -0.4096159602595202 -0.40482045237636805 2.4413111231467406 -0.40482045237636805 -0.40482045237636805 -0.41913682214245473 -0.40482045237636805 
0.0 -0.9953229571279534 -0.28701623417998373 -0.6367813294708866 -0.8987155024873154 -0.6145859627602982 -0.386733799612487 -0.4096159602595202 -0.40482045237636805 -0.4096159602595202 2.4702309236843685 -0.40482045237636805 -0.41913682214245473 -0.40482045237636805 
0.0 -0.9953229571279534 -0.1728657776146873 -0.8911040945694352 -0.7285097909958401 -0.6050731790997286 -1.0276069532560368 -0.4096159602595202 2.4702309236843685 -0.4096159602595202 -0.40482045237636805 -0.40482045237636805 -0.41913682214245473 -0.40482045237636805 
0.0 -0.9953229571279534 -0.05871532104939088 -0.7215555845037361 -1.154024069724528 -0.5860476117785893 0.6386632462171927 -0.4096159602595202 -0.40482045237636805 -0.4096159602595202 -0.40482045237636805 -0.40482045237636805 2.385855756810896 -0.40482045237636805 
0.0 -0.9953229571279534 0.05543513551590555 -1.1454268596679837 -0.983818358233053 -0.5765348281180197 0.3182266693954178 -0.4096159602595202 -0.40482045237636805 -0.4096159602595202 -0.40482045237636805 -0.40482045237636805 -0.41913682214245473 2.4702309236843685 
0.0 -0.9953229571279534 0.16958559208120197 -0.9758783496022847 -0.8136126467415777 -0.5575092607968812 0.12596472330235287 -0.4096159602595202 -0.40482045237636805 -0.4096159602595202 -0.40482045237636805 2.4702309236843685 -0.41913682214245473 -0.40482045237636805 
0.0 -0.9953229571279534 0.28373604864649843 -0.8063298395365857 -0.3880983680128896 -0.5479964771363116 -0.25855916888377706 2.4413111231467406 -0.40482045237636805 -0.4096159602595202 -0.40482045237636805 -0.40482045237636805 -0.41913682214245473 -0.40482045237636805 
0.0 -0.9953229571279534 0.39788650521179486 -0.3824585643723381 0.03741591071579848 -0.5289709098151724 0.12596472330235287 -0.4096159602595202 -0.40482045237636805 2.4413111231467406 -0.40482045237636805 -0.40482045237636805 -0.41913682214245473 -0.40482045237636805 
0.0 -0.9953229571279534 0.5120369617770912 0.041412710791909425 -0.13278980077567676 -0.5194581261546034 -0.643083061069907 -0.4096159602595202 -0.40482045237636805 -0.4096159602595202 2.4702309236843685 -0.40482045237636805 -0.41913682214245473 -0.40482045237636805 
0.0 -0.9953229571279534 0.6261874183423877 -0.1281357992737896 -0.6434069352501025 -0.5004325588334643 -0.5149084303411969 -0.4096159602595202 2.4702309236843685 -0.4096159602595202 -0.40482045237636805 -0.40482045237636805 -0.41913682214245473 -0.40482045237636805 
0.0 -0.9953229571279534 0.7403378749076841 -0.6367813294708866 -0.5583040795043649 -0.4909197751728946 0.2541393540310628 -0.4096159602595202 -0.40482045237636805 -0.4096159602595202 -0.40482045237636805 -0.40482045237636805 2.385855756810896 -0.40482045237636805 
0.0 -0.9953229571279534 0.8544883314729805 -0.5520070744380371 -0.4732012237586272 -0.481406991512325 0.6386632462171927 -0.4096159602595202 -0.40482045237636805 -0.4096159602595202 -0.40482045237636805 -0.40482045237636805 -0.41913682214245473 2.4702309236843685 
0.0 -0.9953229571279534 0.968638788038277 -0.4672328194051876 -0.8136126467415777 -0.46238142419118644 0.7668378769459027 -0.4096159602595202 -0.40482045237636805 -0.4096159602595202 -0.40482045237636805 2.4702309236843685 -0.41913682214245473 -0.40482045237636805 
0.0 -0.9953229571279534 1.0827892446035734 -0.8063298395365857 -0.7285097909958401 -0.4528686405306168 -1.1557815839847467 2.4413111231467406 -0.40482045237636805 -0.4096159602595202 -0.40482045237636805 -0.40482045237636805 -0.41913682214245473 -0.40482045237636805 
0.0 -0.9953229571279534 1.1969397011688698 -0.7215555845037361 -0.4732012237586272 -0.4338430732094776 -0.386733799612487 -0.4096159602595202 -0.40482045237636805 2.4413111231467406 -0.40482045237636805 -0.40482045237636805 -0.41913682214245473 -0.40482045237636805 
0.0 -0.9953229571279534 1.3110901577341663 -0.4672328194051876 -0.302995512267152 -0.42433028954890867 -1.3480435300778117 -0.4096159602595202 -0.40482045237636805 -0.4096159602595202 2.4702309236843685 -0.40482045237636805 -0.41913682214245473 -0.40482045237636805 
0.0 -0.9953229571279534 1.4252406142994627 -0.2976843093394886 -0.983818358233053 -0.4053047222277695 -0.8353450071629719 -0.4096159602595202 2.4702309236843685 -0.4096159602595202 -0.40482045237636805 -0.40482045237636805 -0.41913682214245473 -0.40482045237636805 
0.0 -0.9953229571279534 1.5393910708647591 -0.9758783496022847 -0.5583040795043649 -0.39579193856719985 -0.9635196378916818 -0.4096159602595202 -0.40482045237636805 -0.4096159602595202 -0.40482045237636805 -0.40482045237636805 2.385855756810896 -0.40482045237636805 
0.0 -0.9953229571279534 1.6535415274300556 -0.5520070744380371 0.1225187664615361 -0.38627915490663023 -0.19447185351942206 -0.4096159602595202 -0.40482045237636805 -0.4096159602595202 -0.40482045237636805 -0.40482045237636805 -0.41913682214245473 2.4702309236843685 
0.0 -0.9953229571279534 1.767691983995352 0.12618696582475894 0.46293018944448655 -0.3672535875854917 -0.25855916888377706 -0.4096159602595202 -0.40482045237636805 -0.4096159602595202 -0.40482045237636805 2.4702309236843685 -0.41913682214245473 -0.40482045237636805 
0.0 -0.7090647843341288 -1.656821712963541 0.46528398595615694 0.8884444681731747 -0.3577408039249221 -1.2198688993491018 2.4413111231467406 -0.40482045237636805 -0.4096159602595202 -0.40482045237636805 -0.40482045237636805 -0.41913682214245473 -0.40482045237636805 
0.0 -0.7090647843341288 -1.5426712563982445 0.8891552611204045 0.7182387566816995 -0.3387152366037829 -0.9635196378916818 -0.4096159602595202 -0.40482045237636805 2.4413111231467406 -0.40482045237636805 -0.40482045237636805 -0.41913682214245473 -0.40482045237636805 
0.0 -0.7090647843341288 -1.428520799832948 0.7196067510547055 0.03741591071579848 -0.32920245294321393 0.2541393540310628 -0.4096159602595202 -0.40482045237636805 -0.4096159602595202 2.4702309236843685 -0.40482045237636805 -0.41913682214245473 -0.40482045237636805 
0.0 -0.7090647843341288 -1.3143703432676517 0.041412710791909425 0.5480330451902242 -0.3101768856220747 -0.9635196378916818 -0.4096159602595202 2.4702309236843685 -0.4096159602595202 -0.40482045237636805 -0.40482045237636805 -0.41913682214245473 -0.40482045237636805 
0.0 -0.7090647843341288 -1.2002198867023552 0.5500582409890065 -0.21789265652141437 -0.3006641019615051 0.7668378769459027 -0.4096159602595202 -0.40482045237636805 -0.4096159602595202 -0.40482045237636805 -0.40482045237636805 2.385855756810896 -0.40482045237636805 
0.0 -0.7090647843341288 -1.0860694301370588 -0.2129100543066391 -0.4732012237586272 -0.28163853464036653 0.2541393540310628 -0.4096159602595202 -0.40482045237636805 -0.4096159602595202 -0.40482045237636805 -0.40482045237636805 -0.41913682214245473 2.4702309236843685 
0.0 -0.7090647843341288 -0.9719189735717624 -0.4672328194051876 0.46293018944448655 -0.27212575097979697 -1.4121308454421668 -0.4096159602595202 -0.40482045237636805 -0.4096159602595202 -0.40482045237636805 2.4702309236843685 -0.41913682214245473 -0.40482045237636805 
0.0 -0.7090647843341288 -0.857768517006466 0.46528398595615694 1.2288558911561251 -0.2531001836586577 -1.2198688993491018 2.4413111231467406 -0.40482045237636805 -0.4096159602595202 -0.40482045237636805 -0.40482045237636805 -0.41913682214245473 -0.40482045237636805 
0.0 -0.7090647843341288 -0.7436180604411695 1.2282522812518026 1.1437530354103875 -0.2435873999980881 0.8950125076746127 -0.4096159602595202 -0.40482045237636805 2.4413111231467406 -0.40482045237636805 -0.40482045237636805 -0.41913682214245473 -0.40482045237636805 
0.0 -0.7090647843341288 -0.6294676038758731 1.143478026218953 0.2927244779530113 -0.22456183267694957 -0.0022099074263571155 -0.4096159602595202 -0.40482045237636805 -0.4096159602595202 2.4702309236843685 -0.40482045237636805 -0.41913682214245473 -0.40482045237636805 
0.0 -0.7090647843341288 -0.5153171473105767 0.29573547589045796 -0.302995512267152 -0.20553626535581035 -1.283956214713457 -0.4096159602595202 2.4702309236843685 -0.4096159602595202 -0.40482045237636805 -0.40482045237636805 -0.41913682214245473 -0.40482045237636805 
0.0 -0.7090647843341288 -0.40116669074528016 -0.2976843093394886 -0.3880983680128896 -0.19602348169524073 0.06187740793799787 -0.4096159602595202 -0.40482045237636805 -0.4096159602595202 -0.40482045237636805 -0.40482045237636805 2.385855756810896 -0.40482045237636805 
0.0 -0.7090647843341288 -0.28701623417998373 -0.3824585643723381 -0.21789265652141437 -0.17699791437410217 1.0872744537676775 -0.4096159602595202 -0.40482045237636805 -0.4096159602595202 -0.40482045237636805 -0.40482045237636805 -0.41913682214245473 2.4702309236843685 
0.0 -0.7090647843341288 -0.1728657776146873 -0.2129100543066391 -0.302995512267152 -0.15797234705296295 0.3823139847597728 -0.4096159602595202 -0.40482045237636805 -0.4096159602595202 -0.40482045237636805 2.4702309236843685 -0.41913682214245473 -0.40482045237636805 
0.0 -0.7090647843341288 -0.05871532104939088 -0.2976843093394886 -0.302995512267152 -0.13894677973182443 -1.283956214713457 2.4413111231467406 -0.40482045237636805 -0.4096159602595202 -0.40482045237636805 -0.40482045237636805 -0.41913682214245473 -0.40482045237636805 
0.0 -0.7090647843341288 0.05543513551590555 -0.2976843093394886 -0.21789265652141437 -0.1199212124106852 -0.0662972227907121 -0.4096159602595202 -0.40482045237636805 2.4413111231467406 -0.40482045237636805 -0.40482045237636805 -0.41913682214245473 -0.40482045237636805 
0.0 -0.7090647843341288 0.16958559208120197 -0.2129100543066391 0.46293018944448655 -0.11040842875011558 -0.386733799612487 -0.4096159602595202 -0.40482045237636805 -0.4096159602595202 2.4702309236843685 -0.40482045237636805 -0.41913682214245473 -0.40482045237636805 
